commit_hash,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
000dbd1645d4c193088a2f94429642fca5c1e203,guitests,1.0,1.0,1.0,1.0,10.0,0.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,8.0,1.0,8.0,8.0,0.0,0.0,0.0,8.0,109.0,17.0,52.0,19.0,28.0,41.0,20.0,33.0,18.0,15.0,3.0,3.0,3.0,1.0,2.0,2.0,62.0,37.0,0.79,13.0,13.0,15.0,10.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,guitests.GuiRobot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,guitests.guihandles,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,36.0,6.0,18.0,8.0,8.0,12.0,8.0,13.0,8.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,25.0,25.0,0.69,5.0,5.0,5.0,5.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,guitests.guihandles.exceptions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address,1.0,1.0,1.5,1.0,7.0,0.0,5.5,0.5,1.0,8.5,8.5,0.0,1.0,1.5,6.5,2.0,7.5,7.5,0.0,0.5,1.0,5.0,75.5,11.5,52.5,21.5,29.0,11.5,24.5,36.0,17.0,19.0,3.0,3.0,3.5,2.0,1.5,1.0,61.5,39.0,0.17,11.5,11.5,12.0,8.5,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.AppParametersTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,18.0,3.0,15.0,8.0,4.0,0.0,4.0,8.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,66.0,66.0,0.0,3.0,3.0,3.0,3.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.commons.core,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,8.0,8.0,0.0,0.0,0.0,5.0,67.0,12.0,49.0,19.0,24.0,6.0,20.0,32.0,16.0,16.0,2.0,2.0,2.0,1.0,1.0,1.0,50.0,40.0,0.14,8.0,8.0,8.0,8.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.commons.core.index,1.0,1.0,1.0,1.0,8.5,0.5,4.5,3.0,1.0,0.5,0.5,0.0,1.0,0.0,5.0,0.5,6.0,6.0,0.0,2.0,0.0,4.0,68.0,11.0,36.0,10.0,18.0,22.5,15.0,23.5,8.0,15.5,2.5,2.5,3.0,1.0,1.0,1.5,16.5,0.0,0.655,7.5,7.5,8.5,6.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.commons.events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,3.0,2.0,0.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.commons.events.model,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,14.0,3.0,10.0,5.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.1,2.0,2.0,2.0,2.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.commons.events.storage,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,17.0,4.0,10.0,5.0,2.0,3.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.3,2.0,2.0,2.0,2.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.commons.events.ui,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,17.0,4.0,10.0,5.0,2.0,3.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,33.0,33.0,0.3,2.0,2.0,2.0,2.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.commons.exceptions,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,1.0,5.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0.0
000dbd1645d4c193088a2f94429642fca5c1e203,seedu.address.commons.util,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,3.0,58.5,10.0,29.0,9.5,16.5,11.5,13.0,19.5,8.5,11.5,1.5,1.5,2.0,1.0,1.0,0.0,0.0,0.0,0.5,5.0,5.0,5.0,4.0,0.0
