commit_hash,file_name,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr
b71ca0af59f925adf5999c0adf3490ffd6dd3a01,LICENSE,201,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,-0.007124347060129169,,,
b71ca0af59f925adf5999c0adf3490ffd6dd3a01,README.md,1,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,-0.03791193803342473
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.gitignore,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,-0.04347028107448669,,,
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.idea/compiler.xml,22,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,-0.08777915900693509
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.idea/copyright/profiles_settings.xml,3,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,2,1.0,0.0,1.0,-0.01758774027270955
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.idea/encodings.xml,6,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,3,2.0,0.0,1.0,-0.03126668575714549
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.idea/gradle.xml,19,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,4,3.0,0.0,1.0,-0.0784272398107265
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.idea/misc.xml,46,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,5,4.0,0.0,1.0,-0.1516489936633383
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.idea/modules.xml,10,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,6,5.0,0.0,1.0,-0.04731006413921941
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.idea/runConfigurations.xml,12,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,7,6.0,0.0,1.0,-0.054715781937743735
6ad8419f74ed1823e8a5360108d0f6865d9e8554,.idea/vcs.xml,6,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,8,7.0,0.0,1.0,-0.03126668575714549
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/.gitignore,1,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,9,7.0,0.0,1.0,-0.006895128951307845
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/build.gradle,62,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,10,1.0,0.0,1.0,-0.1870027694149716
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/proguard-rules.pro,17,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,11,2.0,0.0,1.0,-0.07194887406066608
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/src/androidTest/java/in/myinnos/alphabetsindexfastscrollrecycler/ExampleInstrumentedTest.java,26,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,12,3.0,0.0,1.0,-0.09965678421825909
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/src/main/AndroidManifest.xml,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,13,4.0,0.0,1.0,-0.04347028107448669
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/src/main/java/in/myinnos/alphabetsindexfastscrollrecycler/IndexFastScrollRecyclerSection.java,247,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,14,5.0,0.0,1.0,-0.4241087687571319
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/src/main/java/in/myinnos/alphabetsindexfastscrollrecycler/IndexFastScrollRecyclerView.java,173,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,15,6.0,0.0,1.0,-0.3549480685885351
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/src/main/java/in/myinnos/alphabetsindexfastscrollrecycler/utilities_fs/StringMatcher.java,27,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,16,7.0,0.0,1.0,-0.10253202399253418
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/src/main/res/values/attrs.xml,12,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,17,8.0,0.0,1.0,-0.054715781937743735
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/src/main/res/values/strings.xml,3,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,18,9.0,0.0,1.0,-0.01758774027270955
6ad8419f74ed1823e8a5360108d0f6865d9e8554,alphabetsindexfastscrollrecycler/src/test/java/in/myinnos/alphabetsindexfastscrollrecycler/ExampleUnitTest.java,17,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,19,10.0,0.0,1.0,-0.07194887406066608
