commit_hash,file_name,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr
42bf40e71b9e9025a8c3b06e44e4af5472cd4cf6,res/values/strings.xml,8,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,21,11.0,534.3333333333334,1.0,-0.19104010419671485
42bf40e71b9e9025a8c3b06e44e4af5472cd4cf6,res/values/styles.xml,20,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,22,12.0,534.3333333333334,1.0,-0.3398994172743535
42bf40e71b9e9025a8c3b06e44e4af5472cd4cf6,src/com/uberspot/a2048/MainActivity.java,30,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,23,12.0,534.3333333333334,1.0,-0.4184487351738497
86067cc594ba1be6f9273ac9d05116dd0df4a55c,README.md,13,1,4,0.022141203703703705,1,2,0.7647058823529411,0,0,0,2,0,0.0,0.0,0.0,1,24,7.0,46.16466283324621,1.0,0.0
86067cc594ba1be6f9273ac9d05116dd0df4a55c,screenshots/screen1.png,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,25,7.0,46.16466283324621,1.0,
86067cc594ba1be6f9273ac9d05116dd0df4a55c,screenshots/screen_tablet.png,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,26,1.0,46.16466283324621,1.0,
0f4518d35aaa3718622176613a2b62d973187912,2048.apk,0,0,0,0.10056712962962963,2,2,0.0,1,2,1,2,1,1.0,0.5,0.5,1,27,8.0,10.943606859247325,1.0,
0f4518d35aaa3718622176613a2b62d973187912,AndroidManifest.xml,2,2,27,0.10056712962962963,2,2,1.0,0,2,2,2,2,1.0,1.0,1.0,1,28,9.0,5.971803429623662,1.0,-0.38997500048077083
0f4518d35aaa3718622176613a2b62d973187912,README.md,1,1,16,0.08030092592592593,2,3,0.7777777777777778,0,0,0,3,0,0.0,0.0,0.0,1,29,10.0,4.553215989471953,1.0,-0.5283208335737187
87fbd98f64aa1aa869022e88f4b53b4f4289daa6,2048.apk,0,0,0,0.8606712962962964,2,3,0.0,1,8,6,3,6,2.6666666666666665,2.0,2.0,1,30,11.0,2.161883757833302,1.0,
87fbd98f64aa1aa869022e88f4b53b4f4289daa6,AndroidManifest.xml,5,2,27,0.8606712962962964,2,3,1.0,0,8,8,3,8,2.6666666666666665,2.6666666666666665,2.6666666666666665,1,31,12.0,1.580941878916651,1.0,-0.4050677718884347
87fbd98f64aa1aa869022e88f4b53b4f4289daa6,res/values/strings.xml,1,1,8,0.9612384259259259,2,2,1.0,0,6,7,2,7,2.0,2.3333333333333335,2.3333333333333335,1,32,13.0,1.3727753208931075,1.0,-0.19104010419671485
87fbd98f64aa1aa869022e88f4b53b4f4289daa6,src/com/uberspot/a2048/MainActivity.java,35,4,30,0.9612384259259259,2,2,1.0,0,6,8,2,8,2.0,2.6666666666666665,2.6666666666666665,1,33,1.0,1.2744373082274019,1.0,-0.2433927290103626
31159d4bcba42816886da1d3107eee50cba34f26,2048.apk,0,0,0,4.29537037037037,2,4,0.0,1,10,13,4,13,5.0,6.5,6.5,1,34,13.0,1.2328087949989222,1.0,
31159d4bcba42816886da1d3107eee50cba34f26,AndroidManifest.xml,2,2,30,4.29537037037037,2,4,1.0,0,10,16,4,16,5.0,8.0,8.0,1,35,14.0,1.116404397499461,1.0,-0.2575424759098898
31159d4bcba42816886da1d3107eee50cba34f26,src/com/uberspot/a2048/MainActivity.java,0,1,61,4.29537037037037,2,3,1.0,0,8,16,3,16,4.0,8.0,8.0,1,36,2.0,1.0776029316663074,1.0,-0.46438561897747244
1d0852cf386e004d290440971cece5ff26f2c6e5,2048.apk,0,0,0,3.9689236111111112,2,5,0.0,1,14,25,5,25,7.0,12.5,12.5,1,37,15.0,1.2519574821748831,1.0,
1d0852cf386e004d290440971cece5ff26f2c6e5,AndroidManifest.xml,2,2,30,3.9689236111111112,2,5,1.0,0,14,29,5,29,7.0,14.5,14.5,1,38,16.0,1.1259787410874416,1.0,-0.38997500048077083
1d0852cf386e004d290440971cece5ff26f2c6e5,src/com/uberspot/a2048/MainActivity.java,1,1,60,3.9689236111111112,2,4,1.0,0,12,30,4,30,6.0,15.0,15.0,1,39,3.0,1.0839858273916276,1.0,-0.5283208335737187
501229ecc27530df4be9cfcfc34a5667ebf3333c,2048.apk,0,0,0,4.740960648148148,2,6,0.0,1,18,41,6,41,9.0,20.5,20.5,1,40,17.0,1.2109277157553726,1.0,
501229ecc27530df4be9cfcfc34a5667ebf3333c,AndroidManifest.xml,2,2,30,4.740960648148148,2,6,1.0,0,18,46,6,46,9.0,23.0,23.0,1,41,18.0,1.1054638578776863,1.0,-0.5232122209664899
501229ecc27530df4be9cfcfc34a5667ebf3333c,src/com/uberspot/a2048/MainActivity.java,7,2,60,4.740960648148148,2,5,1.0,0,16,48,5,48,8.0,24.0,24.0,1,42,4.0,1.0703092385851243,1.0,-0.36727941925300145
9fcdfb7367ebbffe2ba53b10b0d1f9505e885519,2048.apk,0,0,0,0.37222222222222223,2,7,0.0,1,28,66,7,66,7.0,16.5,16.5,1,43,19.0,3.6865671641791042,1.0,
9fcdfb7367ebbffe2ba53b10b0d1f9505e885519,AndroidManifest.xml,2,3,30,0.37222222222222223,2,7,1.0,0,28,72,7,72,7.0,18.0,18.0,1,44,20.0,2.343283582089552,1.0,-0.25406885410095426
9fcdfb7367ebbffe2ba53b10b0d1f9505e885519,libs/android-support-v4.jar,0,0,0,14.338715277777778,2,2,0.0,1,8,21,2,21,2.0,5.25,5.25,1,45,1.0,1.0662991056526894,1.0,
9fcdfb7367ebbffe2ba53b10b0d1f9505e885519,res/values/strings.xml,2,1,8,13.377476851851851,2,3,1.0,0,14,40,3,40,3.5,10.0,10.0,1,46,14.0,1.0351362485303979,1.0,-0.18078614300542664
9fcdfb7367ebbffe2ba53b10b0d1f9505e885519,src/com/uberspot/a2048/MainActivity.java,65,5,65,0.37222222222222223,2,6,1.0,0,26,78,6,78,6.5,19.5,19.5,1,47,5.0,1.0346826517295764,1.0,-0.14010697607961192
4f918b7c64f2d91692d3aa894692a3d718f5f6b2,2048.apk,0,0,0,0.00849537037037037,2,8,0.0,1,26,85,8,85,13.0,42.5,42.5,1,48,21.0,118.71117166212534,1.0,
4f918b7c64f2d91692d3aa894692a3d718f5f6b2,AndroidManifest.xml,2,2,29,0.00849537037037037,2,8,1.0,0,26,92,8,92,13.0,46.0,46.0,1,49,22.0,59.85558583106267,1.0,-0.5283208335737187
4f918b7c64f2d91692d3aa894692a3d718f5f6b2,src/com/uberspot/a2048/MainActivity.java,5,3,125,0.00849537037037037,2,7,1.0,0,24,96,7,96,12.0,48.0,48.0,1,50,6.0,40.237057220708444,1.0,-0.38997500048077083
ba02bb578fd18a13eb045ddc53283dfed5137fa4,README.md,8,0,16,16.749444444444446,2,4,0.8461538461538461,0,0,0,4,0,0.0,0.0,0.0,1,51,23.0,1.0597034727519985,1.0,0.0
6f21f04e0b4ee12be38dded2d72a497b7e37408f,AndroidManifest.xml,1,1,29,2.937650462962963,2,9,1.0,0,14,49,9,49,14.0,49.0,49.0,1,52,24.0,1.3404080957240172,1.0,-0.48220555587606945
6f21f04e0b4ee12be38dded2d72a497b7e37408f,src/com/uberspot/a2048/MainActivity.java,7,0,127,2.937650462962963,2,8,1.0,0,14,63,8,63,14.0,63.0,63.0,1,53,7.0,1.1702040478620086,1.0,-0.28199895063255087
86f180ef4df43ceed5861dc1d031d6e9e6936c84,2048.apk,0,0,0,12.783252314814815,2,9,0.0,1,30,128,9,128,10.0,42.666666666666664,42.666666666666664,1,54,25.0,1.078227353679085,1.0,
86f180ef4df43ceed5861dc1d031d6e9e6936c84,AndroidManifest.xml,2,2,29,9.845601851851852,2,10,1.0,0,32,136,10,136,10.666666666666666,45.333333333333336,45.333333333333336,1,55,26.0,1.0441913670323195,1.0,-0.2427515934601655
86f180ef4df43ceed5861dc1d031d6e9e6936c84,assets/2048,1,1,1,27.13116898148148,1,2,1.0,0,0,0,2,0,0.0,0.0,0.0,1,56,1.0,1.02009645367372,1.0,-0.1512265429987395
86f180ef4df43ceed5861dc1d031d6e9e6936c84,src/com/uberspot/a2048/MainActivity.java,44,17,134,9.845601851851852,2,9,1.0,0,30,143,9,143,10.0,47.666666666666664,47.666666666666664,1,57,8.0,1.0167769400958382,1.0,-0.12323079144161282
e76560bc6f68a0ee3fc0d2f01751804bab757e87,2048.apk,0,0,0,11.994641203703704,2,10,0.0,1,34,162,10,162,17.0,81.0,81.0,1,58,27.0,1.083370563822386,1.0,
e76560bc6f68a0ee3fc0d2f01751804bab757e87,AndroidManifest.xml,2,2,29,11.994641203703704,2,11,1.0,0,36,171,11,171,18.0,85.5,85.5,1,59,28.0,1.041685281911193,1.0,-0.46438561897747244
e76560bc6f68a0ee3fc0d2f01751804bab757e87,src/com/uberspot/a2048/MainActivity.java,12,4,161,11.994641203703704,2,10,1.0,0,34,179,10,179,17.0,89.5,89.5,1,60,9.0,1.0277901879407954,1.0,-0.2575424759098898
54c7e4b77d4136c952b8e2e1226696cf062caa08,.gitmodules,1,1,3,91.28409722222223,1,2,1.0,0,2,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,61,29.0,1.0109548106453372,1.0,-0.5
54c7e4b77d4136c952b8e2e1226696cf062caa08,2048.apk,0,0,0,52.158287037037034,2,11,0.0,1,22,112,11,112,7.333333333333333,37.333333333333336,37.333333333333336,1,62,30.0,1.0069714401720526,1.0,
54c7e4b77d4136c952b8e2e1226696cf062caa08,AndroidManifest.xml,2,2,29,52.158287037037034,2,12,1.0,0,22,112,12,112,7.333333333333333,37.333333333333336,37.333333333333336,1,63,31.0,1.0051124568917515,1.0,-0.5
54c7e4b77d4136c952b8e2e1226696cf062caa08,assets/2048,1,1,1,64.15292824074074,2,3,1.0,0,6,25,3,25,2.0,8.333333333333334,8.333333333333334,1,64,2.0,1.0038498022810167,1.0,-0.5
74990c45ce1816cb86476b7507efce83ee2d4f73,res/values-fr/strings.xml,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,0.0,,,
60d22bde285ceb1ce268c9dbfb9c71002cadb3ee,res/values-fr/strings.xml,2,1,9,0.008854166666666666,1,2,1.0,0,0,0,2,0,0.0,0.0,0.0,1,1,1.0,113.94117647058823,1.0,0.0
f3679914a59391d7a7fce9684caf4b3ba6a0f098,.classpath,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,-0.4604941867724414,,,
f3679914a59391d7a7fce9684caf4b3ba6a0f098,.gitignore,0,4,28,158.55278935185186,2,3,1.0,2,0,0,3,0,0.0,0.0,0.0,1,1,1.0,1.0063070476658778,1.0,-0.3063966918310446
f3679914a59391d7a7fce9684caf4b3ba6a0f098,.project,33,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,2,2.0,1.0063070476658778,1.0,-0.3437508393707057
e37632397fd6dc805b991deac1fab86d0caecddc,AndroidManifest.xml,1,1,29,67.27347222222222,2,13,0.9807692307692307,1,0,0,13,0,0.0,0.0,0.0,1,3,3.0,1.0148647002595128,1.0,0.0
721cf9d625885fda5f4a4473bdf442faae7fed6c,.gitignore,4,0,24,0.011087962962962963,3,4,0.8787878787878788,1,0,0,4,0,0.0,0.0,0.0,1,4,4.0,91.18789144050105,1.0,-0.08179591951232223
721cf9d625885fda5f4a4473bdf442faae7fed6c,build.gradle,42,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,5,5.0,91.18789144050105,1.0,-0.39324495959602435
721cf9d625885fda5f4a4473bdf442faae7fed6c,gradle/wrapper/gradle-wrapper.jar,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,6,5.0,91.18789144050105,1.0,
721cf9d625885fda5f4a4473bdf442faae7fed6c,gradle/wrapper/gradle-wrapper.properties,6,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,7,1.0,91.18789144050105,1.0,-0.1112240263131666
721cf9d625885fda5f4a4473bdf442faae7fed6c,gradlew,164,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,8,6.0,91.18789144050105,1.0,-0.4822649589680692
721cf9d625885fda5f4a4473bdf442faae7fed6c,gradlew.bat,90,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,9,7.0,91.18789144050105,1.0,-0.5192749254008756
d375fac22efec046d6c2145622560880355dc265,README.md,10,1,24,141.71460648148147,2,5,0.6111111111111112,0,0,0,5,0,0.0,0.0,0.0,1,10,8.0,1.007056435640815,1.0,0.0
488ce5f45b5c8f01d7cd8450478ca3b8d997cda0,README.md,1,2,33,0.09769675925925926,2,6,0.5945945945945946,0,0,0,6,0,0.0,0.0,0.0,1,11,9.0,11.235754057576116,1.0,0.0
8a04f5de118ef1a58b7c32b55875cff8013d08e3,res/values-el/strings.xml,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,65,15.0,0.0,1.0,-0.1503356006842482
8a04f5de118ef1a58b7c32b55875cff8013d08e3,res/values-sw600dp/dimens.xml,0,8,8,158.74467592592592,2,2,1.0,0,6,12,2,12,1.5,3.0,3.0,1,66,16.0,1.0062994238651923,1.0,-0.13810335561693646
