Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,Bugs
Public Class,com.example.yink.amadeus.LaunchActivity,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,25,2,23,7,13,0,,,,11,15,6,9,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,2,2,2,2,91dde8ebdf39096800719da2be922b686ceeac3e,1
Public Class,com.example.yink.amadeus.MainActivity,3.0,1.0,3.0,1.0,19.0,0.0,18.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,6.0,18.0,6.0,6.0,0.0,0.0,3.0,3.0,,146,11,135,30,106,0,,,,79,95,32,63,,,,,,13.0,2.0,13.0,1.0,,2.0,1,,73.0,53.0,0.0,20,9,20,6,91dde8ebdf39096800719da2be922b686ceeac3e,1
Anonymous Class,com.example.yink.amadeus.LaunchActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,91dde8ebdf39096800719da2be922b686ceeac3e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,91dde8ebdf39096800719da2be922b686ceeac3e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2),1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,26,2,24,0,19,0,,,,6,11,5,6,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,3,3,3,3,91dde8ebdf39096800719da2be922b686ceeac3e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2).onDone.(Anon_4),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,91dde8ebdf39096800719da2be922b686ceeac3e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2).onStart.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,91dde8ebdf39096800719da2be922b686ceeac3e,0
Public Class,com.example.yink.amadeus.VoiceLine,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,,20,3,14,6,4,3,,,,6,10,6,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,33.0,33.0,0.21,3,3,3,3,91dde8ebdf39096800719da2be922b686ceeac3e,0
Public Class,com.example.yink.amadeus.MainActivity,4.0,1.0,4.0,1.0,24.0,1.0,23.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,4.0,17.0,4.0,4.0,0.0,0.0,2.0,2.0,,123,8,115,25,91,0,,,,65,78,28,50,,,,,,13.0,2.0,13.0,1.0,,2.0,1,,67.0,67.0,0.0,17,6,17,4,fc11c56de3dbc4df3429f453a2bd6d5dc035f2c5,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,fc11c56de3dbc4df3429f453a2bd6d5dc035f2c5,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2),1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,25,2,23,0,18,0,,,,5,10,5,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,3,3,3,3,fc11c56de3dbc4df3429f453a2bd6d5dc035f2c5,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2).onDone.(Anon_4),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,fc11c56de3dbc4df3429f453a2bd6d5dc035f2c5,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2).onStart.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,fc11c56de3dbc4df3429f453a2bd6d5dc035f2c5,0
Public Class,com.example.yink.amadeus.MainActivity,2.0,1.0,2.0,1.0,17.0,0.0,16.0,0.0,1.0,2.0,2.0,0.0,,0.0,1.0,,,,9.0,20.0,9.0,9.0,0.0,3.0,4.0,2.0,,239,29,207,53,147,3,,,,114,146,53,93,,,,,,13.0,3.0,13.0,1.0,,2.0,1,,81.0,61.0,0.01,25,14,25,9,442692d25c7294ce14fa20e5e7957e22c522529b,1
Public Class,com.example.yink.amadeus.LaunchActivity,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,25,2,23,7,13,0,,,,11,15,6,9,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,2,2,2,2,442692d25c7294ce14fa20e5e7957e22c522529b,0
Anonymous Class,com.example.yink.amadeus.LaunchActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,442692d25c7294ce14fa20e5e7957e22c522529b,0
Public Class,com.example.yink.amadeus.MainActivity.listener,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,9.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,,37,3,34,13,14,0,,,,14,24,13,11,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,9,9,9,9,442692d25c7294ce14fa20e5e7957e22c522529b,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,2,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,442692d25c7294ce14fa20e5e7957e22c522529b,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_2),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,4,0,4,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,442692d25c7294ce14fa20e5e7957e22c522529b,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_3),2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,12,0,12,0,10,0,,,,5,7,1,6,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,442692d25c7294ce14fa20e5e7957e22c522529b,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_4),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,0,6,0,,,,3,4,1,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,442692d25c7294ce14fa20e5e7957e22c522529b,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_5),1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,0,8,0,,,,2,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,442692d25c7294ce14fa20e5e7957e22c522529b,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_5).onPrepared.(Anon_6),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,442692d25c7294ce14fa20e5e7957e22c522529b,0
Public Class,com.example.yink.amadeus.VoiceLine,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,,19,2,14,6,4,3,,,,6,10,6,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,33.0,33.0,0.21,3,3,3,3,442692d25c7294ce14fa20e5e7957e22c522529b,0
Public Class,com.example.yink.amadeus.LaunchActivity,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,25,2,23,7,13,0,,,,11,15,6,9,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,2,2,2,2,5deb3a13ee6b1ea47414740b849a5442f56e5180,0
Anonymous Class,com.example.yink.amadeus.LaunchActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,5deb3a13ee6b1ea47414740b849a5442f56e5180,0
Public Class,com.example.yink.amadeus.MainActivity,3.0,1.0,3.0,1.0,19.0,0.0,18.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,6.0,18.0,6.0,6.0,0.0,0.0,3.0,3.0,,146,11,135,30,106,0,,,,79,95,32,63,,,,,,13.0,2.0,13.0,1.0,,2.0,1,,73.0,53.0,0.0,20,9,20,6,5deb3a13ee6b1ea47414740b849a5442f56e5180,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,5deb3a13ee6b1ea47414740b849a5442f56e5180,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2),1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,26,2,24,0,19,0,,,,6,11,5,6,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,3,3,3,3,5deb3a13ee6b1ea47414740b849a5442f56e5180,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2).onDone.(Anon_4),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,5deb3a13ee6b1ea47414740b849a5442f56e5180,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onInit.(Anon_2).onStart.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,5deb3a13ee6b1ea47414740b849a5442f56e5180,0
Public Class,com.example.yink.amadeus.VoiceLine,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,,20,3,14,6,4,3,,,,6,10,6,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,33.0,33.0,0.21,3,3,3,3,5deb3a13ee6b1ea47414740b849a5442f56e5180,0
Public Class,com.example.yink.amadeus.LaunchActivity,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,25,2,23,7,13,0,,,,11,15,6,9,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,2,2,2,2,343bb9b99197268de480b657869ab448d46f31c4,0
Anonymous Class,com.example.yink.amadeus.LaunchActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,343bb9b99197268de480b657869ab448d46f31c4,0
Public Class,com.example.yink.amadeus.MainActivity,2.0,1.0,2.0,1.0,17.0,0.0,16.0,0.0,1.0,2.0,2.0,0.0,,0.0,1.0,,,,9.0,20.0,9.0,9.0,0.0,3.0,4.0,2.0,,242,29,210,53,150,3,,,,116,149,53,96,,,,,,13.0,4.0,13.0,1.0,,2.0,1,,80.0,60.0,0.01,26,15,26,9,343bb9b99197268de480b657869ab448d46f31c4,0
Public Class,com.example.yink.amadeus.MainActivity.listener,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,9.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,,37,3,34,13,14,0,,,,14,24,13,11,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,9,9,9,9,343bb9b99197268de480b657869ab448d46f31c4,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,2,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,343bb9b99197268de480b657869ab448d46f31c4,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_2),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,4,0,4,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,343bb9b99197268de480b657869ab448d46f31c4,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_3),2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,12,0,12,0,10,0,,,,5,7,1,6,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,343bb9b99197268de480b657869ab448d46f31c4,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_4),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,0,6,0,,,,3,4,1,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,343bb9b99197268de480b657869ab448d46f31c4,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_5),1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,0,8,0,,,,2,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,343bb9b99197268de480b657869ab448d46f31c4,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_5).onPrepared.(Anon_6),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,343bb9b99197268de480b657869ab448d46f31c4,0
Public Class,com.example.yink.amadeus.VoiceLine,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,,19,2,14,6,4,3,,,,6,10,6,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,33.0,33.0,0.21,3,3,3,3,343bb9b99197268de480b657869ab448d46f31c4,0
Public Class,com.example.yink.amadeus.MainActivity,2.0,2.0,3.0,1.0,20.0,1.0,19.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,11.0,7.0,11.0,11.0,0.0,3.0,4.0,4.0,,315,34,278,65,206,9,,,,156,203,65,138,,,,,,18.0,11.0,24.0,1.0,,2.0,2,,79.0,72.0,0.03,32,25,38,11,e1c804a715e039e1bfccee048ec5c0a569acdc2e,1
Public Class,com.example.yink.amadeus.LaunchActivity,1.0,1.0,1.0,1.0,19.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,,45,9,36,8,25,0,,,,20,25,8,17,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,2,2,2,2,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.LaunchActivity.onCreate.(Anon_1),1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,1,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.LaunchActivity.onCreate.(Anon_2),1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,1,9,1,8,0,,,,5,6,2,4,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Private Class,com.example.yink.amadeus.MainActivity.Mood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,14.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16,0,16,15,14,0,,,,14,15,15,0,,,,,,0.0,0.0,0.0,0.0,,1.0,0,,0.0,0.0,0.0,0,0,0,0,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Public Class,com.example.yink.amadeus.MainActivity.listener,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,9.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,,36,2,34,13,14,0,,,,14,24,13,11,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,9,9,9,9,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_1),2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,9,0,9,2,7,0,,,,3,5,2,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_2),2.0,2.0,2.0,1.0,11.0,2.0,9.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,13,2,11,3,10,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.onCreate.(Anon_3),2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,12,0,12,0,10,0,,,,5,7,1,6,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_4),1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,0,8,0,,,,2,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_4).onPrepared.(Anon_5),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_6),1.0,1.0,1.0,1.0,11.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,13,1,12,0,10,0,,,,4,6,2,4,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Anonymous Class,com.example.yink.amadeus.MainActivity.speak.(Anon_6).onCompletion.(Anon_7),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Public Class,com.example.yink.amadeus.VoiceLine,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,,19,3,13,6,4,3,,,,6,10,6,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,33.0,33.0,0.23,3,3,3,3,e1c804a715e039e1bfccee048ec5c0a569acdc2e,0
Public Class,com.example.yink.amadeus.LaunchActivity,1.0,1.0,1.0,1.0,19.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,,45,9,36,8,25,0,,,,20,25,8,17,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,2,2,2,2,f4cc8a41b87a2d36dbc5dce5b8f25d2c057b8052,0
