Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,Bugs
Public Class,in.myinnos.indexfastscrollrecycler.utility.AlphabetItem,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,2,9,5,3,3,,,,6,8,5,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.33,1,1,1,1,6ad8419f74ed1823e8a5360108d0f6865d9e8554,1
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection.(Anon_1),2.0,2.0,2.0,1.0,8.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,11,3,8,1,6,0,,,,2,4,1,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,6ad8419f74ed1823e8a5360108d0f6865d9e8554,0
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView.onTouchEvent.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,1,6,0,5,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,6ad8419f74ed1823e8a5360108d0f6865d9e8554,0
Public Static Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,9,1,8,4,2,0,,,,3,5,3,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,100.0,100.0,0.0,1,1,1,1,6ad8419f74ed1823e8a5360108d0f6865d9e8554,0
Anonymous Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper.getAlphabetData.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,156,25,131,0,131,0,,,,130,130,0,130,,,,,,0.0,0.0,0.0,0.0,,2.0,0,,0.0,0.0,0.0,0,0,0,0,6ad8419f74ed1823e8a5360108d0f6865d9e8554,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection,1.0,1.0,2.0,1.0,10.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,,,,16.0,25.0,16.0,16.0,0.0,2.0,0.0,14.0,,236,35,167,55,113,34,,,,98,129,55,74,,,,,,8.0,6.0,8.0,6.0,,1.0,3,,88.0,86.0,0.2,30,28,34,24,c14fe02464d95c6bac0384ef10d2d864e0830f1f,1
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView,1.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,,0.0,8.0,,,,17.0,2.0,17.0,17.0,0.0,1.0,1.0,15.0,,172,33,110,34,63,29,,,,47,77,30,47,,,,,,5.0,5.0,5.0,1.0,,2.0,4,,86.0,75.0,0.26,27,27,28,17,c14fe02464d95c6bac0384ef10d2d864e0830f1f,1
Public Class,in.myinnos.indexfastscrollrecycler.MainActivity,2.0,2.0,2.0,1.0,13.0,1.0,11.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,,51,9,40,12,26,2,,,,28,35,11,24,,,,,,4.0,4.0,5.0,3.0,,2.0,2,,55.0,22.0,0.05,6,6,7,5,c14fe02464d95c6bac0384ef10d2d864e0830f1f,1
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.ExampleInstrumentedTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,1,7,4,2,6,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.86,1,1,1,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,5,3,1,5,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,1.0,1,1,1,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection.(Anon_1),2.0,2.0,2.0,1.0,8.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,11,3,8,1,6,0,,,,2,4,1,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
